Gender,Age,Major,Attendance_Pct,Study_Hours_Per_Day,Previous_GPA,Sleep_Hours,Social_Hours_Week,Final_CGPA
Female,20,Computer Science,51.0,7.9,2.75,5.5,12,2.11
Female,21,Business,62.6,3.5,2.14,6.0,16,3.14
Female,21,Computer Science,47.9,5.6,2.44,4.8,8,2.05
Female,21,Economics,57.5,2.5,3.34,7.7,6,2.65
Female,22,Mathematics,60.3,6.7,1.63,7.7,12,2.7
Male,21,Computer Science,56.1,7.4,2.34,5.2,9,2.43
Male,20,Engineering,50.8,7.1,3.28,7.5,9,2.72
Female,22,Psychology,72.7,9.2,2.72,7.0,8,2.83
Female,19,Economics,76.9,3.7,2.54,7.2,6,3.71
Female,21,Business,66.3,13.6,3.8,5.9,16,2.53
Male,20,Psychology,61.8,5.6,2.9,6.8,12,2.55
Female,23,Engineering,51.4,7.3,2.68,6.8,13,1.99
Female,20,Psychology,64.0,8.4,2.39,5.4,12,2.33
Female,20,Business,46.4,7.8,2.41,8.3,7,2.96
Female,22,Economics,63.3,11.0,1.81,7.5,10,3.5
Male,23,Psychology,87.9,9.5,3.19,6.5,10,1.94
Female,22,Computer Science,58.2,10.1,2.71,7.7,8,2.89
Female,20,Mathematics,58.8,7.5,3.05,5.5,18,3.17
Female,20,Business,38.8,8.1,2.38,7.8,8,2.54
Male,21,Psychology,43.2,5.0,3.01,6.7,11,2.44
Female,22,Psychology,64.5,9.1,2.61,7.5,9,1.91
Female,20,Engineering,47.9,12.5,3.28,6.6,10,1.72
Male,20,Computer Science,66.4,10.3,2.4,6.6,1,2.96
Female,20,Economics,52.8,11.7,3.27,6.8,11,2.41
Female,22,Economics,73.3,9.4,3.37,7.3,17,2.27
Male,22,Business,79.7,7.0,3.24,7.1,7,2.76
Male,19,Economics,62.9,7.1,3.11,6.9,9,1.96
Female,20,Mathematics,63.7,8.2,2.41,5.5,9,2.4
Female,21,Psychology,70.5,7.0,3.02,8.4,14,1.98
Female,20,Engineering,55.6,6.7,3.02,7.6,12,3.31
Male,20,Computer Science,47.0,5.5,2.98,7.4,12,2.42
Female,20,Mathematics,63.9,7.1,2.2,7.5,5,2.18
Female,19,Engineering,74.8,7.4,3.27,7.6,15,2.7
Female,21,Engineering,62.3,8.5,2.38,5.8,10,3.01
Female,21,Mathematics,75.6,7.4,2.33,7.4,6,2.49
Female,21,Psychology,45.4,9.7,2.73,9.0,10,1.78
Female,19,Engineering,58.4,7.2,2.97,7.0,12,2.6
Male,20,Business,79.2,3.2,2.41,7.8,5,3.42
Female,21,Mathematics,45.9,4.6,2.67,5.7,9,2.74
Female,21,Economics,48.5,6.7,2.96,7.8,6,3.03
Female,22,Engineering,57.3,6.0,2.72,7.3,14,2.7
Female,20,Psychology,62.4,3.9,3.45,6.3,14,2.94
Female,20,Economics,48.9,6.4,3.26,7.6,13,2.52
Male,20,Economics,61.4,9.8,2.49,7.4,17,2.82
Male,20,Psychology,56.7,3.6,2.66,6.0,15,2.79
Female,21,Computer Science,39.5,10.7,3.13,7.7,12,2.73
Female,19,Engineering,37.9,7.0,2.72,5.3,18,1.59
Female,23,Business,76.6,5.8,2.51,6.3,13,2.47
Male,19,Business,60.2,4.0,2.99,7.7,14,3.08
Male,21,Engineering,66.4,6.1,2.55,6.5,12,2.68
Male,21,Engineering,58.6,8.0,2.93,5.7,10,2.55
Male,19,Computer Science,73.0,7.7,2.49,8.1,12,2.28
Female,21,Engineering,58.7,3.6,2.13,8.4,14,3.09
Female,22,Engineering,81.3,8.3,2.6,6.3,7,2.81
Male,22,Business,47.6,9.8,1.83,6.8,10,3.03
Female,21,Psychology,53.6,5.4,2.67,6.1,13,2.19
Male,21,Computer Science,84.9,6.6,2.26,7.3,18,1.85
Female,20,Engineering,84.6,9.1,3.15,7.3,14,2.22
Male,21,Psychology,59.3,5.2,3.42,8.9,13,3.28
Female,21,Economics,78.8,3.3,3.15,8.8,13,2.83
Male,20,Computer Science,81.4,8.1,3.62,7.2,16,1.66
Female,22,Mathematics,63.6,8.0,3.66,6.7,14,2.7
Male,22,Computer Science,60.2,9.2,2.1,6.4,5,3.15
Male,21,Economics,65.8,5.5,1.89,7.8,16,2.25
Male,21,Psychology,50.9,4.1,2.21,6.2,11,2.39
Male,22,Psychology,40.0,7.9,3.3,5.2,15,3.55
Male,23,Mathematics,64.5,8.2,2.28,8.1,13,2.92
Male,19,Mathematics,62.4,8.1,2.38,6.2,14,2.83
Male,23,Psychology,66.9,4.7,2.3,8.5,12,2.98
Male,22,Engineering,48.8,8.5,2.85,8.7,13,2.75
Male,23,Psychology,73.5,6.9,2.21,8.9,14,3.43
Female,22,Business,64.4,9.3,2.22,7.0,5,2.76
Female,21,Psychology,74.4,6.8,2.17,8.0,5,3.24
Female,21,Engineering,49.1,5.3,2.19,6.5,9,2.64
Female,20,Economics,84.0,10.0,3.26,6.4,3,3.06
Male,21,Economics,56.1,3.6,2.11,7.3,14,2.65
Female,21,Business,41.2,6.2,1.8,4.8,12,2.47
Female,22,Mathematics,66.0,8.1,2.58,6.8,4,2.17
Male,23,Psychology,65.2,9.5,3.61,6.1,12,2.33
Female,20,Business,33.4,6.7,1.75,7.2,18,3.06
Female,21,Psychology,67.9,4.8,2.31,8.3,8,2.48
Male,19,Psychology,63.0,8.7,2.72,6.8,6,2.44
Female,21,Mathematics,67.2,4.6,3.3,7.7,4,2.3
Female,21,Mathematics,52.7,7.5,2.69,7.1,14,2.95
Male,22,Mathematics,47.6,5.3,2.25,8.6,5,2.55
Male,20,Psychology,71.6,1.8,2.48,8.6,4,2.47
Female,19,Psychology,79.9,7.2,2.76,7.1,10,2.55
Female,22,Computer Science,57.4,11.3,2.07,6.2,10,1.93
Male,21,Economics,63.3,5.5,2.4,8.3,16,3.21
Male,22,Engineering,47.6,10.8,3.16,8.5,6,3.17
Male,20,Business,68.1,8.3,2.63,7.2,8,3.67
Male,20,Computer Science,67.8,5.5,2.36,8.2,10,2.55
Female,21,Engineering,77.5,6.4,2.43,5.9,7,2.68
Male,21,Business,54.9,8.8,3.27,6.5,14,2.49
Female,19,Computer Science,91.7,8.6,2.24,8.4,11,2.42
Male,22,Mathematics,65.8,4.4,1.97,6.5,11,2.97
Female,20,Mathematics,66.2,4.8,2.88,6.2,5,2.58
Female,21,Engineering,71.9,1.7,3.02,9.3,14,3.33
Female,20,Business,69.4,5.0,2.52,7.2,8,2.75
Female,21,Economics,62.9,8.4,1.84,6.7,4,2.61
Male,21,Engineering,68.2,4.4,2.56,7.7,9,2.21
Male,21,Mathematics,62.5,4.0,2.69,6.7,13,2.98
Male,20,Psychology,57.5,6.8,3.06,5.1,13,3.38
Male,21,Economics,57.0,7.1,1.65,6.1,7,2.32
Male,22,Computer Science,54.8,4.2,2.34,6.7,6,2.84
Female,22,Computer Science,58.9,9.1,3.01,6.3,14,3.34
Male,22,Business,77.1,11.7,3.4,7.9,13,2.87
Male,21,Computer Science,63.5,8.2,2.85,6.3,5,3.21
Female,20,Business,70.7,9.2,3.37,7.6,11,2.36
Male,22,Psychology,63.1,3.8,2.96,8.5,6,2.71
Female,20,Mathematics,72.0,5.1,2.57,8.3,13,2.65
Female,21,Business,84.0,7.7,2.26,8.5,11,2.43
Male,21,Mathematics,57.7,10.2,2.92,5.9,9,2.55
Female,20,Engineering,72.0,4.9,3.47,8.2,11,2.9
Male,21,Mathematics,65.6,10.0,3.2,6.5,10,2.76
Female,22,Engineering,50.3,6.0,2.24,5.7,17,1.82
Female,21,Psychology,54.9,8.8,2.67,6.3,8,2.37
Male,22,Psychology,86.1,6.7,2.23,5.5,3,3.5
Male,19,Computer Science,44.3,10.2,2.2,8.6,12,2.61
Female,22,Psychology,59.8,3.5,2.55,9.0,14,3.38
Female,21,Computer Science,51.4,11.1,2.75,7.9,11,2.4
Female,22,Engineering,58.7,4.0,2.8,6.4,13,2.72
Female,21,Business,76.1,5.7,1.94,8.0,10,2.24
Female,21,Psychology,79.2,7.2,3.26,6.3,15,2.3
Male,21,Psychology,74.3,8.1,2.39,6.8,4,3.21
Female,21,Economics,80.1,6.5,1.74,8.4,5,2.02
Female,20,Business,67.4,8.2,2.2,7.9,9,2.78
Male,20,Economics,68.0,3.8,2.33,8.3,15,2.06
Male,20,Economics,51.9,4.6,2.76,8.0,9,3.34
Female,23,Computer Science,79.1,2.1,2.48,6.4,10,2.32
Female,21,Engineering,48.9,7.0,2.63,7.3,14,1.91
Male,21,Mathematics,67.3,6.0,2.16,8.9,13,2.82
Male,20,Computer Science,64.2,5.7,2.98,5.3,6,3.38
Male,23,Mathematics,73.2,3.6,2.74,7.9,17,2.3
Male,21,Mathematics,32.2,10.5,2.73,7.4,14,2.71
Male,21,Engineering,64.5,3.9,1.92,7.8,8,3.13
Male,19,Computer Science,71.4,9.5,2.58,7.0,12,2.71
Male,23,Economics,41.0,1.9,2.05,6.2,15,2.36
Male,20,Economics,75.1,1.9,2.94,8.3,8,2.28
Female,22,Economics,58.5,8.1,1.84,7.8,13,2.19
Male,23,Psychology,50.0,2.9,1.91,6.8,8,3.12
Female,21,Engineering,64.0,5.7,2.31,5.7,12,2.45
Female,20,Psychology,71.3,8.8,3.22,5.6,13,2.19
Female,22,Psychology,60.1,4.1,2.13,8.8,4,3.07
Male,22,Business,65.1,5.4,2.55,8.4,6,2.83
Male,19,Mathematics,40.3,4.3,2.46,7.3,10,3.06
Female,21,Psychology,77.0,10.4,1.81,9.2,15,2.03
Female,19,Psychology,78.4,5.5,2.15,6.5,7,2.76
Female,22,Mathematics,81.8,8.0,2.69,6.5,8,1.6
Female,22,Computer Science,48.7,4.8,2.45,6.6,10,2.87
Female,21,Computer Science,56.2,9.8,3.25,6.7,5,2.21
Male,19,Computer Science,76.8,12.0,3.08,8.5,12,2.98
Male,22,Economics,60.5,9.4,3.05,5.6,10,3.23
Male,22,Economics,79.4,3.9,3.1,5.9,6,2.59
Female,22,Computer Science,69.3,6.5,1.71,6.8,13,2.95
Male,19,Mathematics,83.1,7.3,3.15,8.4,8,2.93
Male,22,Business,44.4,4.9,3.19,7.5,9,2.39
Male,21,Business,66.8,5.7,3.15,7.0,10,1.85
Male,20,Economics,69.5,5.4,2.83,8.2,11,2.14
Male,20,Mathematics,68.9,5.3,2.14,7.8,14,3.32
Female,21,Engineering,56.8,9.2,3.09,6.5,12,2.34
Male,22,Computer Science,66.8,4.7,2.42,8.8,8,2.15
Female,22,Mathematics,48.2,4.5,2.67,7.3,14,2.2
Male,21,Economics,64.0,7.2,2.27,8.4,10,2.37
Female,20,Mathematics,59.4,9.1,2.54,6.0,12,2.37
Male,20,Psychology,44.7,7.8,2.33,6.5,7,2.49
Female,21,Business,70.8,4.1,2.38,5.5,3,1.68
Male,21,Mathematics,75.5,8.4,2.28,7.6,14,3.22
Male,22,Psychology,49.5,9.0,3.06,8.1,5,3.11
Male,22,Business,45.8,7.5,2.56,5.8,6,2.48
Male,21,Mathematics,45.4,10.5,2.16,9.1,6,1.86
Male,20,Mathematics,40.2,7.1,2.6,7.7,7,3.07
Female,20,Mathematics,63.5,7.4,2.97,6.0,6,2.38
Female,21,Engineering,69.6,7.5,2.74,8.4,13,3.04
Male,23,Economics,92.7,6.6,2.49,8.5,8,2.61
Male,23,Psychology,56.5,4.6,1.87,6.1,12,3.65
Male,21,Business,54.8,5.3,3.18,6.2,9,1.92
Female,21,Mathematics,57.1,10.9,2.67,7.4,15,2.28
Male,19,Mathematics,67.5,6.8,2.7,6.6,9,1.89
Female,21,Engineering,83.9,5.1,3.15,6.8,10,2.34
Female,22,Psychology,68.6,6.3,2.45,7.7,17,2.43
Female,22,Computer Science,63.9,3.6,3.14,6.4,12,2.8
Female,20,Business,65.6,6.7,2.8,7.3,11,2.91
Female,20,Psychology,80.4,5.5,2.71,7.8,8,3.11
Male,20,Computer Science,44.6,7.8,2.53,5.1,10,2.32
Male,21,Computer Science,80.0,6.7,2.4,7.5,17,3.17
Male,20,Computer Science,46.2,7.9,2.77,6.9,6,3.38
Female,21,Engineering,92.4,12.8,2.31,5.0,12,2.41
Male,19,Business,71.2,11.0,2.5,6.1,14,2.17
Female,22,Economics,86.9,8.0,2.11,6.4,5,2.59
Male,21,Mathematics,61.6,6.3,2.54,8.0,6,3.21
Male,20,Psychology,56.2,7.3,1.67,7.5,11,3.16
Male,22,Computer Science,57.3,3.9,2.65,7.3,8,2.49
Male,21,Engineering,60.4,5.6,2.28,6.5,10,2.8
Female,22,Business,62.1,8.3,1.99,6.0,11,2.48
Female,20,Economics,73.6,9.1,2.39,7.9,15,1.54
Female,21,Psychology,51.3,7.0,2.62,6.8,5,2.71
Female,22,Psychology,60.9,4.2,2.48,7.2,10,2.34
Male,21,Business,49.0,6.9,2.37,7.9,8,1.72
Female,21,Psychology,42.8,2.1,3.59,7.3,18,2.23
Male,19,Computer Science,32.7,5.7,2.22,7.7,13,2.02
Male,20,Engineering,77.2,8.1,3.06,7.5,12,3.25
Male,21,Psychology,64.1,9.0,2.2,6.1,17,2.92
Male,20,Economics,67.0,4.2,2.07,6.9,11,2.49
Female,22,Economics,56.6,8.3,2.33,6.0,14,3.13
Male,21,Business,46.6,10.9,2.54,5.3,11,3.56
Male,20,Economics,50.6,7.4,2.92,7.4,13,2.38
Male,20,Business,44.2,8.9,3.03,8.2,10,2.83
Male,20,Business,40.3,5.4,2.85,8.1,12,2.41
Male,22,Engineering,40.8,7.4,1.86,5.5,10,2.03
Female,21,Mathematics,57.1,11.0,2.81,7.1,12,3.05
Female,19,Computer Science,68.7,8.7,2.46,4.9,14,2.83
Female,22,Psychology,61.5,5.9,3.51,7.9,9,2.14
Female,21,Business,73.1,9.3,2.5,7.4,4,3.36
Male,22,Economics,67.1,6.5,2.19,7.1,8,2.1
Male,21,Business,72.6,7.2,1.72,6.5,14,3.09
Male,19,Engineering,78.6,5.9,2.33,7.7,7,2.21
Female,22,Engineering,68.8,2.5,3.03,8.0,7,3.13
Male,20,Economics,49.5,11.1,2.7,7.6,7,2.96
Female,21,Economics,64.7,7.9,2.19,8.8,14,2.6
Male,19,Mathematics,61.9,4.5,2.25,7.7,6,2.55
Male,21,Business,73.3,10.6,2.56,7.7,9,3.41
Male,20,Engineering,43.3,2.7,2.51,7.7,10,2.76
Male,21,Computer Science,51.0,12.8,2.52,8.6,6,3.18
Male,22,Business,81.7,6.1,1.81,8.3,3,3.21
Female,21,Psychology,76.5,7.7,2.98,7.3,11,3.15
Female,20,Economics,73.3,5.4,2.58,6.8,8,2.52
Male,19,Business,80.6,5.1,2.73,5.8,9,3.18
Male,21,Psychology,76.4,7.5,2.11,5.4,14,2.65
Male,20,Mathematics,59.2,6.8,2.84,5.9,7,3.04
Female,21,Psychology,47.9,1.6,2.39,7.9,8,2.16
Male,23,Psychology,71.2,8.0,2.62,7.9,12,2.02
Male,23,Psychology,71.9,9.0,3.24,7.8,12,2.42
Female,23,Mathematics,62.9,10.0,2.55,8.9,17,2.75
Female,22,Economics,51.6,9.9,2.83,4.8,9,2.76
Female,22,Mathematics,39.4,6.4,2.09,6.0,12,2.56
Male,22,Business,56.9,10.5,2.63,7.5,6,2.72
Female,21,Psychology,68.0,8.3,2.42,5.6,12,3.06
Male,20,Mathematics,67.9,8.7,3.33,7.6,11,2.32
Male,20,Mathematics,44.5,8.5,2.55,8.3,6,2.65
Male,20,Economics,51.0,6.7,2.54,5.7,14,2.93
Female,22,Mathematics,75.7,5.6,2.85,4.7,10,2.64
Female,21,Mathematics,54.8,1.6,2.69,8.0,13,2.38
Female,20,Computer Science,82.7,3.5,2.21,6.5,11,2.46
Male,20,Computer Science,82.3,4.3,3.42,5.9,9,2.64
Male,20,Economics,56.8,2.3,3.18,8.7,10,2.17
Female,20,Economics,37.0,7.1,2.32,8.7,13,1.79
Male,21,Engineering,54.0,9.1,3.38,7.3,16,2.72
Female,21,Psychology,64.8,3.7,2.09,8.5,12,3.09
Female,23,Computer Science,53.0,7.4,2.17,7.8,14,2.9
Female,19,Mathematics,56.3,9.3,3.01,6.9,7,2.55
Male,21,Computer Science,79.1,6.7,3.1,8.1,12,1.9
Male,19,Business,64.6,10.8,2.62,7.0,10,2.24
Female,21,Engineering,48.1,8.9,2.11,7.6,14,2.67
Female,21,Business,64.7,4.6,2.63,8.2,16,1.98
Male,21,Business,49.7,8.5,2.69,7.3,14,2.93
Female,20,Computer Science,55.0,7.2,3.22,7.7,13,3.27
Male,23,Business,53.0,11.1,2.99,7.8,12,2.61
Male,22,Computer Science,40.6,7.2,2.85,7.1,11,2.64
Male,21,Psychology,40.0,2.4,3.61,5.6,10,2.15
Female,20,Business,60.6,7.1,2.69,5.6,7,1.97
Male,21,Mathematics,55.9,3.9,2.84,7.1,10,2.12
Male,20,Economics,55.8,9.6,3.31,7.3,9,2.64
Male,23,Psychology,51.0,10.1,3.26,5.8,14,1.79
Male,22,Psychology,43.8,10.1,2.74,5.9,11,2.41
Female,22,Computer Science,50.9,9.4,2.65,8.4,12,2.59
Female,21,Engineering,45.6,7.8,2.66,8.4,12,2.06
Male,22,Mathematics,74.1,5.9,3.33,6.4,14,2.38
Female,22,Engineering,58.3,5.4,2.6,7.6,13,2.11
Male,21,Engineering,52.5,9.0,2.71,6.2,15,1.66
Female,21,Psychology,46.8,7.9,2.45,8.9,5,3.17
Female,19,Psychology,76.5,8.1,1.91,5.7,15,2.79
Female,21,Computer Science,55.4,7.1,3.11,5.5,9,2.73
Male,23,Engineering,77.8,9.4,2.32,6.8,8,2.12
Male,20,Engineering,89.7,8.9,2.11,8.0,9,3.08
Female,22,Psychology,65.8,4.3,2.02,8.4,11,2.57
Male,19,Computer Science,44.1,9.2,2.16,7.3,4,2.7
Male,21,Economics,67.8,6.4,3.41,9.2,12,3.12
Male,20,Economics,73.9,2.3,3.02,5.9,5,2.09
Female,20,Mathematics,69.8,3.3,3.26,6.8,11,3.69
Female,20,Engineering,77.4,5.8,2.37,6.5,5,2.69
Female,21,Economics,54.6,6.4,3.04,8.4,11,2.89
Male,21,Business,62.4,6.9,3.22,5.3,9,2.47
Male,21,Economics,57.3,6.6,2.64,8.4,6,2.12
Male,21,Computer Science,63.6,2.6,3.44,5.8,12,1.93
Female,21,Engineering,57.4,6.2,3.35,6.8,15,2.52
Female,22,Economics,43.2,10.2,2.04,6.0,10,2.95
Male,22,Mathematics,57.5,8.1,2.58,7.1,14,2.41
Female,21,Economics,75.0,5.4,1.71,7.7,16,2.12
Female,22,Engineering,82.1,5.5,2.05,7.5,5,2.12
Male,22,Computer Science,74.4,5.4,2.38,6.0,9,2.76
Male,20,Engineering,66.5,7.4,3.58,6.0,6,2.64
Male,20,Economics,73.9,7.9,2.04,9.1,15,2.62
Female,21,Computer Science,59.6,4.9,2.46,5.2,9,2.34
Male,21,Computer Science,79.3,5.9,2.44,8.1,14,1.81
Female,22,Engineering,51.7,12.1,3.35,5.4,11,3.71
Male,22,Psychology,56.5,11.5,2.81,7.2,14,3.54
Male,22,Engineering,60.9,8.2,3.3,6.5,7,2.9
Male,21,Mathematics,35.7,5.9,2.73,8.0,11,1.97
Male,22,Economics,48.4,6.4,2.12,8.3,6,2.94
Female,21,Mathematics,76.1,6.9,3.41,8.8,10,2.45
Female,20,Business,63.8,6.1,2.2,7.0,10,2.18
Male,21,Mathematics,50.4,10.3,2.86,8.5,10,2.43
Male,19,Mathematics,63.7,5.9,1.6,5.5,7,2.86
Male,23,Engineering,73.1,9.0,3.56,5.7,11,2.63
Female,21,Business,31.3,6.5,3.29,5.9,12,3.36
Male,20,Engineering,53.8,12.2,3.24,8.5,17,2.61
Female,22,Psychology,80.6,7.6,3.03,7.3,17,2.99
Female,22,Business,69.9,9.2,2.31,6.0,5,3.04
Male,19,Mathematics,72.3,10.4,2.88,5.4,8,3.35
Female,21,Economics,46.0,6.1,2.58,5.2,14,1.82
Male,21,Engineering,82.4,7.2,2.91,7.3,11,2.38
Female,19,Engineering,72.0,11.1,2.77,7.0,5,2.74
Male,21,Economics,61.9,3.8,1.83,5.1,7,2.17
Female,20,Mathematics,53.6,4.0,2.65,5.4,14,1.96
Female,20,Engineering,40.2,3.9,2.94,7.9,10,3.0
Female,22,Mathematics,46.4,8.9,2.96,9.1,10,2.39
Female,20,Psychology,72.7,6.6,1.9,6.7,7,2.88
Female,20,Business,62.6,5.7,1.89,8.0,7,2.57
Female,20,Computer Science,67.9,4.1,2.76,7.7,7,1.91
Female,20,Psychology,58.2,10.3,2.8,6.8,7,2.7
Male,19,Engineering,70.1,9.4,3.26,6.7,13,2.19
Female,23,Business,40.4,8.7,2.45,6.6,8,1.92
Male,22,Computer Science,67.5,4.2,3.32,4.7,9,3.53
Female,21,Mathematics,71.2,6.3,2.42,7.3,5,2.52
Female,22,Mathematics,68.3,6.9,2.44,7.4,7,3.14
Female,21,Mathematics,62.0,7.6,3.42,7.1,3,2.87
Female,20,Economics,67.8,7.1,2.92,7.5,8,2.31
Female,22,Mathematics,67.1,10.0,2.77,8.7,13,3.29
Female,20,Psychology,55.8,6.3,2.73,6.7,9,2.26
Male,21,Economics,73.1,5.8,2.66,6.4,6,2.87
Female,21,Mathematics,63.4,8.6,3.29,7.5,2,2.25
Male,21,Mathematics,59.6,8.2,2.17,6.4,12,2.98
Female,20,Economics,80.3,3.8,2.42,7.8,8,2.98
Female,20,Mathematics,62.4,3.9,2.38,7.8,17,2.28
Female,20,Psychology,86.3,8.0,3.52,6.8,4,2.36
Male,23,Mathematics,59.6,8.7,1.86,6.7,13,2.42
Female,21,Economics,64.3,9.6,2.23,8.1,9,3.49
Male,20,Mathematics,64.4,8.8,2.79,8.7,16,3.01
Male,22,Psychology,49.3,6.1,2.72,5.2,8,2.16
Female,21,Psychology,52.3,6.5,3.49,6.4,7,2.31
Male,22,Economics,47.7,7.2,2.07,7.3,9,2.27
Female,21,Computer Science,71.0,9.0,2.54,6.9,9,2.56
Male,21,Economics,56.9,8.0,2.43,7.7,4,3.04
Male,22,Psychology,64.1,8.9,3.17,5.7,6,2.41
Male,21,Mathematics,54.9,10.6,2.34,6.4,15,2.6
Male,21,Mathematics,70.8,10.1,2.27,6.6,14,3.57
Female,21,Psychology,41.6,12.6,2.46,7.6,16,2.7
Female,22,Psychology,77.3,7.8,2.29,7.5,6,2.79
Male,22,Psychology,61.9,4.5,3.29,8.0,13,2.56
Female,20,Engineering,71.2,7.4,2.63,6.6,16,1.7
Female,20,Economics,62.4,8.5,2.43,6.2,9,2.92
Male,19,Engineering,77.6,8.7,3.44,4.9,4,1.9
Male,22,Engineering,52.5,6.7,2.66,7.3,13,2.54
Male,22,Business,40.3,8.1,2.4,8.7,6,3.34
Female,21,Computer Science,49.1,5.6,2.11,7.7,16,2.33
Female,22,Computer Science,55.7,6.7,2.33,7.2,11,2.26
Female,22,Economics,79.6,7.7,1.93,6.5,15,2.5
Male,20,Economics,78.4,3.3,2.58,7.7,3,2.03
Male,21,Computer Science,64.3,11.3,3.17,8.1,14,3.54
Female,20,Psychology,73.9,9.9,1.74,8.1,9,3.4
Male,21,Mathematics,58.6,4.2,3.14,6.3,2,2.39
Female,20,Computer Science,60.4,9.4,3.08,6.3,3,2.64
Male,22,Computer Science,71.4,2.6,2.01,8.1,9,2.34
Male,22,Business,55.6,7.8,2.43,9.1,3,3.47
Female,21,Business,55.1,6.3,2.33,6.1,7,2.85
Male,21,Engineering,63.6,9.3,2.72,5.9,12,3.29
Male,20,Psychology,73.0,5.2,2.39,7.8,5,2.03
Male,22,Economics,45.7,9.9,2.31,6.8,10,2.05
Female,20,Business,69.6,6.0,2.4,6.2,9,2.04
Male,22,Business,72.9,6.3,2.25,7.3,12,3.09
Female,20,Computer Science,59.4,11.5,2.73,6.2,13,2.36
Male,21,Economics,78.3,3.0,2.69,6.8,14,3.06
Female,23,Psychology,78.5,10.0,2.39,7.3,4,2.11
Male,20,Economics,65.1,4.0,2.38,8.0,13,3.32
Female,22,Economics,52.9,9.2,2.86,6.9,11,2.68
Male,21,Engineering,72.1,7.1,2.9,7.2,6,2.62
Male,21,Computer Science,52.4,10.7,3.38,7.1,5,2.74
Male,20,Engineering,62.1,10.1,2.59,8.1,10,3.14
Male,22,Computer Science,57.0,11.1,2.97,7.9,9,3.29
Male,21,Economics,48.6,7.4,3.42,7.1,7,3.18
Female,21,Computer Science,58.3,7.7,3.5,5.2,11,2.1
Female,21,Computer Science,61.1,11.3,2.12,6.1,11,2.58
Male,21,Economics,91.0,8.0,2.09,5.3,12,2.73
Male,21,Mathematics,67.2,3.2,2.58,5.6,12,1.95
Female,20,Mathematics,66.6,7.4,3.36,6.6,17,3.38
Male,22,Business,91.5,8.5,1.69,7.4,11,2.94
Male,22,Engineering,74.1,10.5,3.3,7.8,7,2.99
Male,22,Engineering,82.6,5.7,3.25,8.0,12,1.7
Female,19,Business,38.7,11.0,2.88,7.4,13,2.32
Female,21,Economics,45.1,2.1,2.67,5.6,12,2.31
Male,21,Mathematics,56.1,7.9,1.99,6.5,8,1.93
Male,19,Psychology,46.0,6.1,3.64,5.1,7,1.68
Male,20,Business,73.2,5.1,3.34,6.8,16,2.16
Female,21,Engineering,69.1,7.2,2.3,8.8,9,3.09
Male,23,Psychology,57.0,10.2,3.37,7.8,12,2.7
Male,22,Mathematics,53.0,7.5,3.48,6.0,7,3.29
Male,21,Computer Science,78.0,6.4,2.4,7.1,6,2.75
Female,21,Business,71.6,9.8,1.99,7.5,8,2.72
Female,21,Computer Science,42.6,5.5,2.55,5.9,8,2.36
Female,20,Economics,75.9,6.0,2.63,7.0,14,2.19
Female,22,Psychology,72.0,7.9,2.68,5.4,8,2.74
Male,22,Economics,61.0,5.3,2.46,7.8,13,1.7
Male,22,Computer Science,79.3,6.6,1.87,7.7,9,2.28
Female,20,Business,76.9,8.1,2.86,9.1,10,2.29
Female,21,Psychology,67.3,5.3,2.85,5.8,8,3.34
Female,22,Computer Science,82.8,6.0,3.36,6.4,10,2.36
Male,20,Psychology,53.8,7.3,3.25,5.7,11,1.97
Male,20,Engineering,62.6,4.7,3.15,6.1,13,2.66
Female,20,Computer Science,45.4,8.8,3.35,7.4,6,1.47
Male,21,Mathematics,67.3,5.3,2.55,5.7,12,3.39
Male,20,Computer Science,59.4,7.4,2.79,6.2,9,2.35
Male,23,Engineering,54.0,3.1,2.72,5.3,10,3.22
Male,21,Engineering,57.6,12.0,1.92,7.0,13,2.69
Female,22,Business,57.8,7.8,2.43,6.4,15,2.73
Female,21,Business,69.3,1.3,3.06,6.3,13,3.13
Male,22,Economics,76.8,9.3,2.55,6.7,12,1.56
Male,20,Mathematics,50.7,8.8,3.31,8.0,9,2.13
Female,20,Psychology,50.5,9.1,2.47,6.8,12,2.33
Male,19,Mathematics,69.7,8.1,1.7,8.4,8,2.41
Female,21,Business,65.8,6.2,2.74,7.9,15,3.2
Female,23,Computer Science,47.3,8.0,2.07,6.7,10,1.9
Female,21,Business,58.4,5.3,3.17,7.8,12,2.14
Male,19,Psychology,63.3,5.6,2.53,5.9,8,2.68
Male,22,Engineering,83.9,8.8,2.9,9.0,10,2.42
Male,21,Psychology,53.9,11.3,2.36,6.2,9,3.11
Male,21,Psychology,61.7,8.3,2.85,7.6,7,2.1
Male,20,Economics,53.1,8.6,2.59,6.1,13,2.29
Male,22,Economics,77.6,4.5,3.74,8.3,5,3.3
Female,22,Computer Science,38.4,7.4,2.63,6.2,12,1.6
Male,20,Psychology,66.0,6.4,2.75,7.4,6,2.72
Male,21,Psychology,73.7,8.8,3.24,8.6,15,1.88
Female,21,Economics,63.2,2.7,2.33,6.6,6,3.09
Female,23,Economics,67.9,6.2,2.87,5.0,7,2.3
Female,22,Engineering,77.9,9.3,3.33,7.0,14,2.67
Female,20,Psychology,61.5,4.4,3.77,7.4,9,1.63
Female,21,Mathematics,75.5,6.8,2.48,7.8,8,1.75
